job_id,job_title,company_name,location,industry,experience_level,years_of_exp,education,employment_type,remote_work,salary_usd,salary_band,skills,company_rating,applications,hiring_status,job_posted_date,post_month,post_year,benefits
JOB2047,Unknown,Wipro,"Boston, MA",Technology,Senior,7,Associate's,Internship,On-Site,135473,$120K–$180K,"Collaboration, R Programming, React, Java",3.7,799,Closed,2025-02-22,2025-02,2025,Health+Dental
JOB3806,Unknown,Meta,"Seattle, WA",Gaming,Lead/Principal,12,Bachelor's,Full-Time,On-Site,296120,$180K+,"Java, Javascript, Python, Etl, Agile, Js",3.7,100,Closed,2025-04-27,2025-04,2025,Unknown
JOB7815,Software Engineer,TCS,Remote,Gaming,Director,10,Bootcamp,Full-Time,Remote,113289,$80K–$120K,"Tensorflow, Github, Deep Learning, Kubernetes, Google Cloud",3.7,441,On Hold,2025-01-01,2025-01,2025,"401k, Health"
JOB8415,Data Engineer,IBM,"Austin, TX",Technology,Senior,9,PhD,Full-Time,On-Site,126507,$120K–$180K,"Agile, Communication, Microsoft Excel, Sql, Ml",4.1,500,Closed,2025-07-23,2025-07,2025,Unknown
JOB7015,Product Manager,Google,"Toronto, Canada",Finance,Manager,11,Bootcamp,Contract,On-Site,48825,< $50K,"Sql Server, Tableau, React, Git, Pytorch, Python, Computer Vision, Aws",4.0,500,Open,2025-12-26,2025-12,2025,Unknown
JOB6974,AI Engineer,Apple,Remote,Gaming,Manager,13,Bootcamp,Contract,On-Site,106560,$80K–$120K,"Excel, Pytorch",3.7,100,Unknown,2025-04-07,2025-04,2025,Unknown
JOB7784,Product Manager,Amazon,"Berlin, Germany",Technology,Senior,16,Bachelor's,Full-Time,On-Site,129681,$120K–$180K,"Java, Dl, Unix, Communication, Reactjs, Excel, Power Bi",4.4,1331,Open,2025-12-06,2025-12,2025,Unknown
JOB4179,BI Analyst,Meta,"Chicago, IL",E-Commerce/Retail,Unknown,13,Master's,Freelance,Hybrid,119793,$80K–$120K,"Agile, Nodejs, Kubernetes, Pytorch, Ms Excel",3.7,100,Closed,2025-02-14,2025-02,2025,Unknown
JOB3452,Data Engineer,Infosys,Remote,Education,Director,0,High School,Part-Time,Hybrid,355581,$180K+,"Apache Spark, Azure, Statistics",3.0,500,Unknown,2025-09-20,2025-09,2025,Unknown
JOB2739,Unknown,Wipro,"New York, NY",Gaming,Unknown,16,PhD,Unknown,Remote,135473,$120K–$180K,"Computer Vision, Communication, Spark, Docker, Cv",2.0,629,Open,2024-04-05,2024-04,2024,Unknown
JOB4242,Frontend Developer,Microsoft,"Seattle, WA",Gaming,Executive,5,Bachelor's,Full-Time,Hybrid,31533,< $50K,"Statistics, Gcp, Docker",3.7,100,Open,2025-10-13,2025-10,2025,Unknown
JOB8055,AI Engineer,TCS,"Hyderabad, India",Technology,Manager,11,Bootcamp,Full-Time,Remote,467170,$180K+,"Java, Gcp, Apache Spark, Git",2.2,500,Open,2025-06-13,2025-06,2025,"Stock Options, Health"
JOB9416,BI Analyst,Meta,"New York, NY",Technology,Unknown,12,Master's,Freelance,Remote,119793,$80K–$120K,"Javascript, Computer Vision, Dataviz, Data Visualization, Spark, Etl, Linux",3.7,500,Unknown,2024-01-11,2024-01,2024,"401k, Health"
JOB3173,Data Scientist,Google,Unknown,Finance,Director,12,Bachelor's,Part-Time,On-Site,152498,$120K–$180K,"Unix, Azure, Git, K8S, Sql, Agile, Tensorflow",3.7,500,Closed,2025-10-24,2025-10,2025,"PTO, Remote"
JOB3927,Data Engineer,Microsoft,"London, UK",Healthcare,Unknown,12,High School,Part-Time,On-Site,115159,$80K–$120K,"React, Amazon Web Services, Node.Js, Python",5.0,100,Unknown,2025-10-03,2025-10,2025,Unknown
JOB2558,Cloud Architect,Unknown,"Chicago, IL",Healthcare,Senior,3,Bachelor's,Unknown,On-Site,39000,< $50K,"Powerbi, Stats",3.7,1483,Open,2024-03-04,2024-03,2024,Unknown
JOB9629,DevOps Engineer,Unknown,"New York, NY",Consulting,Unknown,20,Master's,Internship,On-Site,410517,$180K+,"Java, Data Viz, Stats, Node, Javascript, React, Github",4.5,500,Unknown,2025-01-01,2025-01,2025,Unknown
JOB1690,Product Manager,Infosys,Unknown,Finance,Entry Level,15,Bachelor's,Internship,Unknown,184456,$180K+,"Statistical Analysis, Dl, Agile, Computer Vision, Excel, Python, Etl, Ms Excel",3.0,500,Closed,2025-07-08,2025-07,2025,Unknown
JOB7876,Cloud Architect,Meta,"Berlin, Germany",E-Commerce/Retail,Senior,12,Bachelor's,Unknown,Remote,192533,$180K+,"Js, React, K8S, Statistics",1.4,500,Open,2025-12-19,2025-12,2025,"401k, Health"
JOB5734,Backend Developer,Accenture,"Seattle, WA",Telecommunications,Director,16,PhD,Freelance,Remote,95812,$80K–$120K,"Node.Js, Pytorch, K8S, Kubernetes, Google Cloud, Powerbi, Spark",3.5,100,Closed,2025-03-19,2025-03,2025,"Stock Options, Health"
JOB2531,Software Engineer,Accenture,"Austin, TX",Healthcare,Lead/Principal,1,Associate's,Internship,On-Site,116628,$80K–$120K,"Docker, Azure, Tensorflow",3.2,500,Unknown,2024-07-17,2024-07,2024,Unknown
JOB2177,Cloud Architect,Unknown,"Austin, TX",Technology,Unknown,12,Associate's,Part-Time,Remote,383766,$180K+,,3.7,133,Closed,2025-12-04,2025-12,2025,Health+Dental
Unknown,DevOps Engineer,Airbnb,"Seattle, WA",Gaming,Entry Level,20,Master's,Contract,On-Site,91984,$80K–$120K,"Scrum, Data Pipeline, Git, R, Etl",3.6,500,Closed,2024-08-04,2024-08,2024,Unknown
JOB2595,Data Scientist,Oracle,Unknown,Technology,Mid Level,20,Unknown,Part-Time,Remote,112559,$80K–$120K,"Git, Cv, Python",3.7,100,Closed,2025-09-11,2025-09,2025,"PTO, Remote"
JOB2999,Frontend Developer,Uber,"Austin, TX",Healthcare,Manager,1,High School,Full-Time,Remote,158563,$120K–$180K,"Git, Docker",2.0,500,Closed,2025-01-10,2025-01,2025,Unknown
JOB3154,Data Scientist,Oracle,"Bangalore, India",Media/Entertainment,Entry Level,13,PhD,Unknown,Remote,152498,$120K–$180K,,3.7,100,Closed,2025-10-01,2025-10,2025,"Stock Options, Health"
JOB9756,Frontend Developer,Uber,"Austin, TX",Healthcare,Executive,13,Bootcamp,Part-Time,On-Site,55215,$50K–$80K,,1.4,500,Closed,2025-01-01,2025-01,2025,Unknown
JOB2200,Backend Developer,Wipro,"Chicago, IL",Healthcare,Senior,12,Bachelor's,Internship,On-Site,204595,$180K+,"Apache Spark, Deep Learning, Unix",3.7,500,Closed,2025-01-18,2025-01,2025,"Health, 401k, Stock"
JOB9577,Data Engineer,Uber,"Hyderabad, India",E-Commerce/Retail,Lead/Principal,12,PhD,Contract,On-Site,276996,$180K+,"Machine Learning, Statistical Analysis, Js, Azure, Tensorflow, Git, Aws",4.5,100,Open,2024-07-02,2024-07,2024,"PTO, Remote"
Unknown,Product Manager,Airbnb,"Chicago, IL",Healthcare,Senior,6,Master's,Part-Time,On-Site,129681,$120K–$180K,"R, Excel, Python",3.7,100,Open,2024-08-27,2024-08,2024,"Health, Dental, Vision"
Unknown,Full Stack Developer,Unknown,"Toronto, Canada",Unknown,Senior,12,PhD,Freelance,Remote,79083,$50K–$80K,"Power Bi, Scrum, Python, Apache Spark, Tableau, Js, Azure, K8S",1.5,768,Closed,2025-05-26,2025-05,2025,Unknown
JOB9008,Data Engineer,Uber,"Boston, MA",Technology,Mid Level,11,Master's,Part-Time,Hybrid,126507,$120K–$180K,"Microsoft Excel, Etl, Statistical Analysis",3.0,147,Unknown,2025-11-22,2025-11,2025,Health+Dental
Unknown,Product Manager,Infosys,Remote,Consulting,Mid Level,11,Master's,Full-Time,Remote,129681,$120K–$180K,"Js, Azure, Google Cloud, Data Viz, Stats, Docker, R",1.5,665,Closed,2024-11-27,2024-11,2024,"Health, Dental, Vision"
Unknown,Backend Developer,Google,"Berlin, Germany",Finance,Executive,19,Bachelor's,Internship,Remote,95812,$80K–$120K,"Etl, Javascript, Linux, Gcp, Data Pipeline, Nlp, Amazon Web Services, Azure",3.7,500,Unknown,2024-04-12,2024-04,2024,Unknown
JOB7545,Product Manager,Unknown,"Chicago, IL",Media/Entertainment,Senior,24,High School,Freelance,Remote,129681,$120K–$180K,"Pytorch, Gcp, Data Viz",4.5,500,Open,2025-03-02,2025-03,2025,Unknown
JOB7790,Software Engineer,Unknown,"Chicago, IL",Unknown,Director,3,PhD,Part-Time,Unknown,79118,$50K–$80K,"Azure, Data Pipeline, Natural Language Processing, Tensorflow, Data Viz",1.5,500,Open,2025-03-15,2025-03,2025,"Health, 401k, Stock"
JOB3533,Data Analyst,IBM,"Seattle, WA",Automotive,Mid Level,4,Associate's,Part-Time,Remote,131990,$120K–$180K,"Powerbi, Git, Agile",1.0,500,Closed,2024-06-08,2024-06,2024,"Health, Dental, Vision"
JOB4748,Software Engineer,TCS,"Bangalore, India",Unknown,Executive,7,Bootcamp,Internship,Remote,113289,$80K–$120K,"Spark, Google Cloud, R, Linux, Ms Excel, Sql",3.7,500,Unknown,2024-06-03,2024-06,2024,Health+Dental
JOB9151,Data Analyst,IBM,"Hyderabad, India",E-Commerce/Retail,Senior,12,Bootcamp,Part-Time,On-Site,131990,$120K–$180K,"Node, Node.Js, Statistics, Nodejs, Spark",3.7,500,On Hold,2024-02-19,2024-02,2024,"401k, Health"
JOB3298,Data Engineer,Apple,"New York, NY",Consulting,Director,10,PhD,Part-Time,Remote,154283,$120K–$180K,"Gcp, Nlp, Excel, Apache Spark, Dl",2.3,500,Open,2025-04-17,2025-04,2025,Unknown
JOB8948,Cybersecurity Analyst,Salesforce,"Boston, MA",Healthcare,Lead/Principal,13,Associate's,Full-Time,Hybrid,99606,$80K–$120K,"Python, Sql",3.7,500,Open,2025-05-26,2025-05,2025,Health+Dental
JOB6857,Data Analyst,Amazon,"Chicago, IL",Telecommunications,Senior,23,Associate's,Full-Time,Remote,271126,$180K+,"Azure, Linux, Pytorch, React, Sql Server, Amazon Web Services, Js",4.5,500,Open,2025-03-14,2025-03,2025,"401k, Health"
JOB8942,Cloud Architect,IBM,"Hyderabad, India",Unknown,Senior,1,Bootcamp,Part-Time,On-Site,288566,$180K+,"R, K8S, Docker, Kubernetes, Statistical Analysis, Git, Azure",5.0,500,Unknown,2024-11-18,2024-11,2024,"Health, Dental, Vision"
JOB3199,Data Scientist,Unknown,"Bangalore, India",Technology,Mid Level,11,Master's,Full-Time,On-Site,152498,$120K–$180K,"Power Bi, Computer Vision",3.7,114,Open,2025-03-09,2025-03,2025,Health+Dental
Unknown,Data Engineer,Salesforce,"New York, NY",Gaming,Executive,20,Unknown,Unknown,On-Site,126507,$120K–$180K,"Collaboration, Java, Machine Learning, Python, Nlp, Excel, Etl",1.5,500,Closed,2024-10-18,2024-10,2024,Unknown
JOB4052,DevOps Engineer,Microsoft,"Chicago, IL",Media/Entertainment,Manager,2,Bootcamp,Freelance,Hybrid,39724,< $50K,"R, Reactjs, React, Pytorch",4.5,500,Unknown,2025-05-06,2025-05,2025,Unknown
JOB8517,Product Manager,TCS,"London, UK",Telecommunications,Executive,13,Bootcamp,Freelance,On-Site,129681,$120K–$180K,"Tableau, Collaboration, Spark",3.7,500,Closed,2025-04-08,2025-04,2025,"Health, 401k, Stock"
JOB4462,Data Analyst,Apple,"Berlin, Germany",E-Commerce/Retail,Executive,13,Master's,Internship,On-Site,380498,$180K+,"Data Pipeline, Reactjs, Sql, Spark, Docker",3.7,100,Closed,2025-12-11,2025-12,2025,Health+Dental
JOB2822,Data Analyst,Accenture,"Austin, TX",Consulting,Entry Level,13,Bootcamp,Internship,Remote,116176,$80K–$120K,"Etl, Nlp, Spark, Js, Data Visualization, Agile, Python",3.7,500,Closed,2025-12-09,2025-12,2025,"Stock Options, Health"
JOB6107,BI Analyst,Uber,"Austin, TX",Technology,Unknown,14,Unknown,Contract,On-Site,91213,$80K–$120K,"Stats, Computer Vision",3.8,500,Open,2025-04-17,2025-04,2025,"Stock Options, Health"
JOB8311,Data Scientist,Unknown,"Austin, TX",Unknown,Executive,13,PhD,Freelance,On-Site,95400,$80K–$120K,"Data Pipeline, Python, Machine Learning, Nlp, Agile, Excel, Nodejs, Java",4.6,532,Closed,2025-09-11,2025-09,2025,Unknown
JOB3647,Unknown,Salesforce,"London, UK",Technology,Unknown,12,Unknown,Part-Time,On-Site,226460,$180K+,"Python, Azure, Pytorch, Sql, Amazon Web Services, Power Bi, Deep Learning",4.1,500,Unknown,2025-04-06,2025-04,2025,Health+Dental
JOB5749,Frontend Developer,Airbnb,"New York, NY",Technology,Director,2,Unknown,Freelance,On-Site,163280,$120K–$180K,"Node, Node.Js, Spark, Pyspark, Git",3.7,100,Closed,2025-02-16,2025-02,2025,"Stock Options, Health"
JOB8463,Unknown,Uber,Remote,Technology,Lead/Principal,12,High School,Contract,On-Site,38489,< $50K,"R, Tensorflow, Data Pipeline",3.0,500,Unknown,2024-11-05,2024-11,2024,"401k, Health"
JOB3681,Product Manager,Wipro,Unknown,Healthcare,Executive,13,Associate's,Freelance,Unknown,86683,$80K–$120K,"Tableau, K8S",3.7,551,Closed,2025-10-14,2025-10,2025,"Stock Options, Health"
JOB1636,Software Engineer,Uber,"Hyderabad, India",Unknown,Lead/Principal,12,Bachelor's,Contract,Remote,220001,$180K+,"Scrum, R Programming, Java, Git, Tableau",3.5,500,Unknown,2025-01-01,2025-01,2025,Unknown
JOB2287,ML Engineer,Meta,"Bangalore, India",Healthcare,Entry Level,13,PhD,Part-Time,Hybrid,97236,$80K–$120K,"Tableau, Agile, Python, Machine Learning, Tensorflow, Collaboration, Scrum",4.1,500,Unknown,2025-11-04,2025-11,2025,"PTO, Remote"
JOB3152,Data Analyst,Airbnb,"London, UK",Automotive,Manager,0,Bachelor's,Full-Time,On-Site,465122,$180K+,"Git, Nodejs, Scrum",4.5,685,Open,2025-02-22,2025-02,2025,"401k, Health"
Unknown,Cloud Architect,Uber,"Berlin, Germany",Technology,Entry Level,10,Bachelor's,Part-Time,On-Site,91567,$80K–$120K,"Azure, Excel, Computer Vision, Microsoft Excel, Ml, Node.Js, Data Pipeline, Tableau",3.0,500,Unknown,2025-02-13,2025-02,2025,Unknown
JOB5269,BI Analyst,Salesforce,"Boston, MA",Unknown,Senior,13,Associate's,Full-Time,Hybrid,119793,$80K–$120K,"Excel, Nlp, Java, Tensorflow, Js, Data Viz, Python, Ml",2.4,500,Open,2025-07-25,2025-07,2025,Unknown
JOB4590,DevOps Engineer,Apple,"Chicago, IL",Technology,Executive,8,Bachelor's,Contract,Hybrid,377244,$180K+,"Computer Vision, Dl, Sql, Azure, Java, Docker, Data Visualization, Unix",3.7,500,Open,2025-05-07,2025-05,2025,"Health, 401k, Stock"
JOB4587,Backend Developer,Unknown,Unknown,Unknown,Entry Level,3,Master's,Freelance,Remote,59951,$50K–$80K,"Sql Server, Js, Pytorch, Machine Learning",3.0,500,Open,2025-10-14,2025-10,2025,Unknown
JOB4059,DevOps Engineer,Accenture,Unknown,Healthcare,Manager,11,High School,Part-Time,On-Site,64862,$50K–$80K,"Statistical Analysis, Docker, Communication, Powerbi, React, Kubernetes, Git",3.7,500,Unknown,2024-09-02,2024-09,2024,"Health, Dental, Vision"
JOB4568,Full Stack Developer,Unknown,"Hyderabad, India",E-Commerce/Retail,Unknown,12,Bachelor's,Internship,Remote,160207,$120K–$180K,"Node.Js, Git, Spark",1.5,500,Closed,2024-08-07,2024-08,2024,Unknown
JOB1477,Product Manager,Meta,"Seattle, WA",Consulting,Entry Level,13,High School,Contract,Remote,129681,$120K–$180K,"Nodejs, Machine Learning, Etl, Apache Spark",2.9,216,Open,2025-07-27,2025-07,2025,"Stock Options, Health"
JOB1341,Full Stack Developer,Salesforce,Remote,Technology,Senior,6,Master's,Full-Time,On-Site,170216,$120K–$180K,"R, Aws",3.7,500,Closed,2025-08-13,2025-08,2025,Unknown
JOB4532,Cybersecurity Analyst,Unknown,Unknown,Technology,Unknown,0,Bachelor's,Freelance,Hybrid,97879,$80K–$120K,"Pytorch, Spark, Sql, Github, Nlp",3.7,100,Open,2025-02-26,2025-02,2025,"Health, 401k, Stock"
Unknown,Machine Learning Engineer,Infosys,"Austin, TX",Finance,Manager,16,Bootcamp,Contract,On-Site,105823,$80K–$120K,,3.7,100,Open,2024-03-13,2024-03,2024,Unknown
JOB2736,Software Engineer,Netflix,"Toronto, Canada",Technology,Entry Level,13,Master's,Internship,On-Site,59749,$50K–$80K,"Nlp, Dl, Tableau, Data Pipeline",3.7,163,Closed,2025-07-06,2025-07,2025,Health+Dental
JOB3132,Frontend Developer,Oracle,Remote,Gaming,Mid Level,23,Master's,Freelance,On-Site,87585,$80K–$120K,"Sql Server, Machine Learning, Nlp, Linux",3.7,921,Open,2025-03-28,2025-03,2025,"Stock Options, Health"
JOB7688,Machine Learning Engineer,Oracle,"San Francisco, CA",E-Commerce/Retail,Mid Level,18,PhD,Contract,Unknown,105823,$80K–$120K,"Azure, Tensorflow, Apache Spark, Node.Js, Reactjs, Python, Sql",3.7,500,Open,2024-02-16,2024-02,2024,"Health, Dental, Vision"
Unknown,Full Stack Developer,IBM,"London, UK",Technology,Senior,12,Bootcamp,Freelance,On-Site,52011,$50K–$80K,"Communication, Data Pipeline, K8S, Natural Language Processing, Collaboration",3.5,500,On Hold,2025-06-02,2025-06,2025,Unknown
JOB6830,Frontend Developer,Apple,"San Francisco, CA",Telecommunications,Executive,20,Bachelor's,Full-Time,On-Site,87585,$80K–$120K,,1.5,999,Open,2025-01-01,2025-01,2025,Health+Dental
Unknown,Software Engineer,Unknown,"Berlin, Germany",Finance,Director,7,High School,Freelance,Remote,113289,$80K–$120K,"Dl, Apache Spark, Ml, Pytorch, Java, Computer Vision",2.1,500,Unknown,2025-01-22,2025-01,2025,"Health, 401k, Stock"
JOB4971,Backend Developer,Meta,"New York, NY",Consulting,Unknown,6,Bootcamp,Part-Time,On-Site,88076,$80K–$120K,"Powerbi, Reactjs, Sql Server, Agile, Statistics, Ml, Tensorflow",3.7,100,Closed,2025-02-08,2025-02,2025,Health+Dental
JOB9669,Product Manager,Salesforce,"New York, NY",Consulting,Executive,15,Bachelor's,Internship,On-Site,243525,$180K+,"Docker, Dl, Computer Vision, Nodejs, Aws, Natural Language Processing, Unix, Linux",4.0,500,Closed,2025-05-06,2025-05,2025,"401k, Health"
JOB8904,Backend Developer,Amazon,"Austin, TX",Consulting,Unknown,21,Bachelor's,Contract,On-Site,95812,$80K–$120K,"Machine Learning, Data Pipeline, Tableau, Node.Js, Excel, Amazon Web Services",3.7,500,Closed,2024-02-17,2024-02,2024,Unknown
Unknown,Software Engineer,Unknown,"Hyderabad, India",Gaming,Entry Level,13,Associate's,Internship,On-Site,113289,$80K–$120K,"Unix, Github, Microsoft Excel, Computer Vision, Kubernetes, Aws, Pytorch, Linux",3.7,100,Open,2025-01-01,2025-01,2025,"401k, Health"
Unknown,Product Manager,Wipro,"New York, NY",Consulting,Unknown,13,Master's,Full-Time,Remote,341514,$180K+,"Reactjs, Computer Vision",4.5,100,Closed,2025-11-13,2025-11,2025,"PTO, Remote"
JOB3341,Cloud Architect,Microsoft,"New York, NY",E-Commerce/Retail,Senior,12,Bachelor's,Part-Time,Unknown,108525,$80K–$120K,"Microsoft Excel, Node.Js, Agile, Pytorch",3.7,500,Closed,2025-05-15,2025-05,2025,"401k, Health"
JOB3089,Product Manager,Infosys,Remote,Media/Entertainment,Mid Level,1,High School,Full-Time,On-Site,193353,$180K+,"Javascript, React, Powerbi, Data Pipeline, Dl",3.7,500,Open,2025-08-20,2025-08,2025,Unknown
JOB5181,Full Stack Developer,Accenture,"London, UK",Consulting,Mid Level,13,PhD,Internship,Unknown,453078,$180K+,"Node.Js, Unix, Linux",3.7,500,On Hold,2025-02-16,2025-02,2025,"Stock Options, Health"
JOB5071,Machine Learning Engineer,Microsoft,"Seattle, WA",Technology,Manager,17,PhD,Full-Time,Hybrid,105823,$80K–$120K,"Computer Vision, Node.Js, Google Cloud, Microsoft Excel, Tensorflow, Statistical Analysis, Sql, Aws",2.1,500,Closed,2025-09-10,2025-09,2025,"Stock Options, Health"
JOB3325,Unknown,Salesforce,"Austin, TX",Technology,Unknown,14,Master's,Freelance,Remote,38667,< $50K,"K8S, Communication, Cv, Tensorflow, Agile, Azure, R",3.7,500,On Hold,2025-09-10,2025-09,2025,"401k, Health"
JOB3818,Backend Developer,Google,"San Francisco, CA",Automotive,Executive,15,Master's,Full-Time,Remote,95812,$80K–$120K,"Power Bi, Kubernetes, Scrum, Spark, Java",4.5,849,Closed,2025-05-02,2025-05,2025,Unknown
JOB9966,Backend Developer,Salesforce,"Berlin, Germany",Consulting,Mid Level,11,Bachelor's,Full-Time,Remote,35017,< $50K,"Tensorflow, Excel, Python, Machine Learning, Etl, Js",4.9,500,Closed,2025-05-27,2025-05,2025,"Stock Options, Health"
JOB2274,Data Scientist,Unknown,"Bangalore, India",E-Commerce/Retail,Unknown,12,Master's,Full-Time,On-Site,238595,$180K+,"Aws, Nodejs",1.6,500,Unknown,2025-04-05,2025-04,2025,"PTO, Remote"
Unknown,Product Manager,Salesforce,Unknown,Unknown,Entry Level,0,Master's,Internship,On-Site,61967,$50K–$80K,"Javascript, Unix, Cv",1.0,500,Closed,2025-03-06,2025-03,2025,"401k, Health"
Unknown,Software Engineer,Google,"London, UK",Gaming,Director,10,Master's,Full-Time,Remote,54614,$50K–$80K,"Python, Statistics, Node.Js, Agile, Scrum, R, Pytorch",3.7,454,Open,2025-05-08,2025-05,2025,Unknown
Unknown,Data Analyst,Apple,Remote,Technology,Senior,4,Master's,Internship,Remote,131990,$120K–$180K,"Etl, Pytorch, Excel, Javascript, Js",3.7,500,Closed,2025-11-24,2025-11,2025,"Health, 401k, Stock"
JOB9587,AI Engineer,Oracle,"Bangalore, India",Technology,Mid Level,6,Bachelor's,Unknown,Remote,435796,$180K+,"Statistical Analysis, Computer Vision, Stats, Etl",3.7,500,Closed,2025-10-17,2025-10,2025,"401k, Health"
Unknown,DevOps Engineer,TCS,"Berlin, Germany",Telecommunications,Manager,11,High School,Freelance,On-Site,141552,$120K–$180K,"Deep Learning, Collaboration, R, Gcp, Node.Js, Nlp, Excel",3.7,500,Unknown,2025-02-25,2025-02,2025,"Health, Dental, Vision"
JOB6953,Software Engineer,Amazon,"New York, NY",Gaming,Unknown,12,Unknown,Part-Time,Remote,113289,$80K–$120K,,2.1,500,Open,2025-12-24,2025-12,2025,Unknown
JOB4013,Machine Learning Engineer,Google,Remote,Healthcare,Entry Level,13,PhD,Full-Time,On-Site,359106,$180K+,,4.0,500,On Hold,2025-07-05,2025-07,2025,Unknown
JOB7679,ML Engineer,Unknown,"Austin, TX",Unknown,Mid Level,11,Bachelor's,Full-Time,Unknown,32498,< $50K,"Spark, Javascript, Agile, Git, Node, Power Bi, Deep Learning",4.5,500,Closed,2024-12-18,2024-12,2024,Unknown
JOB1467,Cybersecurity Analyst,Meta,"Toronto, Canada",Technology,Unknown,12,Unknown,Freelance,On-Site,99606,$80K–$120K,"Computer Vision, Machine Learning, Power Bi, Microsoft Excel, Statistical Analysis, Nlp",3.7,500,Unknown,2025-01-11,2025-01,2025,"PTO, Remote"
JOB9352,BI Analyst,Wipro,Remote,Technology,Mid Level,15,High School,Internship,Unknown,132717,$120K–$180K,"Aws, Spark, Excel, Linux, Java",4.0,1020,Closed,2025-03-09,2025-03,2025,"PTO, Remote"
JOB4672,ML Engineer,Accenture,"San Francisco, CA",E-Commerce/Retail,Manager,11,Bootcamp,Part-Time,Hybrid,74255,$50K–$80K,"Communication, Pytorch, Deep Learning, Reactjs, R",3.7,500,Closed,2025-07-19,2025-07,2025,"Stock Options, Health"
JOB1502,Software Engineer,Accenture,"Hyderabad, India",Unknown,Entry Level,1,Bachelor's,Part-Time,Remote,84654,$80K–$120K,"Python, Azure, Aws, Natural Language Processing",3.7,100,Unknown,2025-10-15,2025-10,2025,"PTO, Remote"
JOB1908,Full Stack Developer,Meta,"Hyderabad, India",Finance,Mid Level,13,Bachelor's,Full-Time,On-Site,76453,$50K–$80K,"K8S, Tableau, Node.Js, Tensorflow, Java",3.7,100,Unknown,2025-01-01,2025-01,2025,"Health, 401k, Stock"
