job_id,job_title,company_name,location,salary,currency,experience_level,years_of_exp,education,employment_type,industry,skills,remote_work,job_posted_date,company_rating,applications,job_description,benefits,hiring_status
JOB3942,Software engineer,,CHICAGO,"$214,228",,senior,25,High School,Gig,ecommerce,"Natural Language Processing, Node, NLP, nlp, aws",Yes,11/08/2025,9.1,,xRvhRxvjDZhautQCvmGRFdYlfULxJwosLcMLPUYGmnXC bNnzZuXJBtFPssyfKOxYHhhRoFWEZYJyJGTCkmUYrhGIHu,"PTO, Remote",Active
,Cloud Architect,Meta,"Boston, MA",75142 USD,,senior,,Ph.D,fulltime,Telco,tableau;k8s;SQL Server;communication;LINUX;R;Node.js,Maybe,4/18/2025,3,348,,"401k, Health",
JOB8528,Security Analyst,Microsoft,"New York, NY",230757,,SENIOR,-5,coding bootcamp,Part Time,Consulting,"spark, nodejs, stats, NLP, git, power bi, SQL, Linux",1,07/14/2025,,245,,Health+Dental,Active
JOB5484,backend developer,Apple,Chicago,0,USD,Mgr,1,MASTER,Contractor,media,,NO,27.3.2025,1,-11,VsWiUjPmPewfYQjHsuFcBgedIPZzSqjQzVkKZ,None,On Hold
JOB4562,product manager,INFOSYS,"Bangalore, India",31698,,Manager,12,coding bootcamp,,Electric Vehicles,"['DL', 'TABLEAU', 'K8s', 'k8s', 'Collaboration', 'git']",,7/11/2025,1.6,523, NHxXAJiZkFxSuQQpofJFJ WxMEBvhGfQsqMqzpTCNAfIMkkZxXmQlpAVUGwfytcfbbcAwJOsRBWUyOsHXmVcIwfLrlAV lMyER,"401k, Health",Active
JOB5408,Data analyst,UBER,,193103 USD,usd,,,MSc,FULL TIME,,"['machine learning', 'k8s', 'Tableau']",yes,24.9.2025,4.5/5,500+,,,on hold
JOB8893,AI Engineer,infosys,,,GBP,executive,12,Boot Camp,,Management Consulting,,NO,12/21/2025,1.4,500+,SyAvLHufxe lilDgyUDWQonIxRHYWaxwqJp,"Health, 401k, Stock",CLOSED
JOB3742,,SalesForce,"Austin, TX",,,Mid,17,Masters,contractor,banking,power bi | ETL,hybrid,6/2/2024,,500+,DLBOIohOpHvtzArzuAPpKcSjeVNEjqcbZusCRKwATAKclyjlqLAEGcuVgpVIWrjumWviFGnWKLVqXIWvaRtSkPn,"Health, Dental, Vision",
JOB3790,Product manager,IBM,BOSTON,58913,$,manager,6,,fulltime,FINANCE,aws / PySpark / communication / Unix / agile / git,,28.10.2025,3.1,,lZJaMYnPwWztRoMyKupwFmefKNtIAPJxRXR,"Stock Options, Health",Filled
JOB4246,PM,wipro,REMOTE,,GBP,Sr,18yrs,,freelance,IT,DataViz / aws / powerbi / javascript / PowerBI / NLP,Hybrid,,excellent,500+,,None,On Hold
JOB5692,Backend developer,,HYDERABAD,,,principal,8 years,MASTER,Gig,,Data Pipeline | PowerBI | SQL | DOCKER | MS Excel,True,2025-07-17,N/A,985,VDGsedmKPlz sTlkkaqlCdoMvtdsMFQDZbwKzmY,None,active
JOB1235,Backend Developer,Amazon,San Francisco,,,lead,,M.S.,PART TIME,finance,"Tableau, stats, computer vision, Scrum, powerbi, excel",0,2025-11-07,3.2,442,,,Closed
,Frontend developer,salesforce,london,59163,usd,ENTRY,,PhD,Freelance,EdTech,,Remote,18-01-2025,1.4,,cKyWNEkaViWsPJjQzH XABrIHLSGdimgrjFRjEJjOnfFT,None,On Hold
JOB4559,AI engineer,TCS,"London, UK",,USD,intermediate,10yrs,bootcamp,FREELANCE,IT,Node;azure;machine learning;Node.js;ETL;Docker;gcp,False,18-09-2025,2,,zINUlQpXEnnQPGMjxRTxjjdcnVyBAfzVrED,"Health, 401k, Stock",Closed
JOB4106,Backend developer,,Hyderabad,-1359,usd,Junior,16 years,High School,Full-time,automotive,,no,07/22/2025,,1199,nVFONXcoCVXJGfTlAjNeXSkEeeONCuHPZM ,"Health, Dental, Vision",on hold
JOB2137,Backend developer,Uber,"Berlin, Germany",53237,usd,Entry,,PHD,Freelance,technology,Docker | k8s | Tableau | ML | DataViz | gcp,onsite,09/04/2025,0,322,nowhEZNpgIiESnRgcrZCmTUqQEXvDWQkbaRl ZCJcmkXblKvWw,"401k, Health",
JOB4750,Cybersecurity Analyst,Microsoft,"Austin, TX",0,inr,executive,20 years,M.S.,contract,,kubernetes | PySpark | ETL | stats | Docker,onsite,,9.0,-7,hWuGoDZMFuXbpBZRhSpMrVWFA opWZeMKQKcYyFKRFeehjNsfhKslBbpfur zaCWAtGNkiMbmOyNmwYUqoHedQllmXQQmLYzcssj,"Stock Options, Health",Active
JOB8917,Product Manager,Airbnb,hyderabad,-1762,EUR,SENIOR,,Boot Camp,,,stats | Docker | AWS | python | PySpark,Hybrid,,7.0,many,QGMMID yEcGAxYjDDdsThKdMEYMLALX l,"PTO, Remote",closed
JOB6012,data analyst,Infosys,"Berlin, Germany",-2754,inr,VP,11yrs,PHD,Internship,Video Games,Spark / Collaboration / Scrum / Data Visualization,,09/11/2025,3.4,798,,"Stock Options, Health",
JOB6405,cloud architect,AWS,,,inr,manager,,PHD,FREELANCE,TELECOM,"Java, Azure",Yes,2024-11-17,N/A,100+,VlgJiEoXiEjrwqlBadrArJjzPUOdpLYspxYNXBLjiwcukeizRxywuQOckvuDouAEQcnTzvihxYGvHIhvGVNQYVhdAT,,
JOB5115,Data engineer,,LONDON,"$-4,704",,CPO,12,Master's,full-time,Banking,"['data pipeline', 'TensorFlow', 'deep learning', 'R Programming']",Hybrid,2025-01-26,,-28,cCmOzmsFuNcDZHtoBqgDNAUtNYcJwqtIrhkUfYiLx,,on hold
JOB3889,frontend dev,Apple,toronto,"$390,551",USD,C-Level,9,BACHELOR,FREELANCE,Ed-Tech,Natural Language Processing | PySpark | git | k8s,NO,2025-09-23,9.9,876,KtclnQOeVySuXQStZzacxpymEzrgbEVEJ BKSJBrdnumuYLmdDcEAazHOBZHgIdzkVBbKeOzpPaHXXuIDpzX EPdQHDKtxC,Health+Dental,on hold
,full stack developer,google,Remote,433588,INR,Principal,-2,MASTER,,HEALTHCARE,"Google Cloud, linux, PYTORCH, SQL Server",onsite,2025-11-13,,,iRELSbvhavgErCrfRcwgxwAFmqbxPnUTdEpUIVjP,,filled
JOB2047,,wipro,Boston,0,INR,Sr.,7,Associate's,Internship,fintech,Collaboration;R Programming;react;Java,onsite,02/22/2025,excellent,799,WlifwKecAmGiFnEerlyPgbhBxaIs,Health+Dental,CLOSED
JOB3806,,meta,"seattle, wa",296120,,principal,,Bachelors,FULL TIME,Gaming,java / javascript / PYTHON / etl / agile / Python / js,0,2025-04-27,,100+,TcVnlaInRPZCcfrzLiCwVibMaVbXRIvMTkOhnMSIdSYifIqahRMl,,Filled
JOB9496,ML Engineer,google,New York,432590,,executive,91,Boot Camp,PART TIME,gaming,pytorch / GitHub / Amazon Web Services,Onsite,06-06-2024,N/A,500+,,"Health, 401k, Stock",
JOB7815,Software Engineer,TCS,Work from Home,-2337,GBP,director,-1,coding bootcamp,FT,gaming,tensorflow / GitHub / Deep Learning / Kubernetes / Google Cloud,Yes,,N/A,441,u eeXlAEDwMSBczBxoSpmmOtyNgmMUtsAWIGxwE,"401k, Health",On Hold
JOB8415,Data Engineer,ibm,AUSTIN,,,Sr.,9 years,Ph.D,FT,tech,agile / communication / Microsoft Excel / sql / ML,False,2025-07-23,8.2,,,,closed
JOB7015,Product manager,Google,"Toronto, Canada",48825,GBP,manager,-4,bootcamp,contractor,Banking,SQL Server | TABLEAU | React | GIT | pytorch | Python | Computer Vision | AWS,NO,2025-12-26,8.1,500+,hwuXWQtzdsDKYeEZGSUfRejeUNmRQcE,None,Open
JOB6974,AI engineer,Apple Inc,Work from Home,0,$,Mgr,13,Boot Camp,contract,Game Dev,"Excel, PYTORCH",No,4/7/2025,0,100+,MWVHVlnjuLcqsdcEugZCSopAQAIQbnVwazynHWPxsunOKqsEnCAEqCajaGwukLAJKGDhJzgl,N/A,
JOB7784,product manager,Amazon,berlin,-2655,GBP,Sr.,16 years,Bachelors,Full Time,FinTech,Java;DL;Unix;Communication;ReactJS;Excel;power bi,Onsite,6.12.2025,4.4,1331,bZtNwrbLxWFnbzxlRyPVDhMwVzEoeaBAArArFRuNEkKiBGSO bSQHSSHEhgynTwLeTKxv,None,OPEN
JOB5916,DA,,BOSTON,,inr,VP,19,bootcamp,FT,Game Dev,Java | Statistical Analysis,No,20.7.2025,4,100+,,"401k, Health",
JOB4179,Business Intelligence Analyst,Meta,CHICAGO,-4404,inr,,13,M.S.,freelance,E-commerce,Agile;nodejs;Kubernetes;PyTorch;MS Excel,Hybrid,2/14/2025,,100+,KidgdYeqjbZwGzgxcOUaGmrnGnWpJRtUlSzgaygVbxbPfqGgWGnLauzXfjRoMxbnnrzlcyk,,CLOSED
JOB3452,Data engineer,Infosys,Work from Home,355581,GBP,Director,0 years,High School,Part-time,education,Apache Spark / azure / statistics,Maybe,20.9.2025,3.0,-49,uWndIRGgoDrqz zMhgShDlPCb,,
JOB2739,,wipro,"New York, NY",0,inr,,16 years,Doctorate,,Game Dev,Computer Vision / communication / Spark / DOCKER / CV,Remote,5.4.2024,2,629,,,Active
JOB4242,Frontend Developer,microsoft,SEATTLE,31533,$,executive,5,Bachelors,Full-time,gaming,Statistics / GCP / Docker,Hybrid,13.10.2025,excellent,100+,,N/A,Active
JOB8055,AI Engineer,TCS,"Hyderabad, India","$467,170",USD,MANAGER,-3,coding bootcamp,Full-time,tech,"JAVA, gcp, Apache Spark, Git",YES,2025-06-13,2.2,500+,qrQexALVSHLEPGdVUxCtJY GYFJjFJgTwSFwd ZUnZBhoPMgIcCbarbRMHYA,"Stock Options, Health",open
JOB9416,Business Intelligence Analyst,Meta,new york,,,,,Master's,freelance,EdTech,"javascript, computer vision, DataViz, Data Visualization, spark, Computer Vision, etl, linux",1,01/11/2024,0,,XSGIDGdvKiyxmmS kUGuPYlzVergHCRRvvfxqPad,"401k, Health",
JOB3173,Data scientist,GOOGLE,,,,director,12,Bachelor's,Part-time,Finance,Unix / AZURE / GIT / K8s / SQL / agile / TensorFlow / Azure,onsite,2025-10-24,N/A,many,YnfNfFuDTZDRdiAZ NsPrWntvpKHWSKcUcyTDLZGiTVzMLcWrnMgiOYiopPQXHnaECrPyxmtJBDYqekawvzWaKSY,"PTO, Remote",Closed
JOB3927,Data Engineer,MICROSOFT,LONDON,115159,USD,,,12th,PART TIME,HEALTHCARE,React / Amazon Web Services / Node.js / Python,No,10/03/2025,9.9,100+,,,
JOB2558,cloud architect,,CHICAGO,39000,EUR,Sr.,3 years,BS,,healthcare,"PowerBI, stats",No,2024-03-04,0,1483,nPfYdrGRojhygTNVZvxgBEJZrM,None,open
JOB3525,BI Analyst,airbnb,Remote,-2962,EUR,VP,19yrs,coding bootcamp,full-time,Finance,etl | machine learning | javascript | Microsoft Excel | git | PYTORCH | Statistical Analysis | Tableau,0,21.3.2025,N/A,,NDKltyKKh zpWeSMssPBsfMxdcLbsfQXNBDrwyQHjIuNUxwaloLQEQCtkgJzZquugsyjJQWFJqmgthuFEwzCW,"401k, Health",On Hold
JOB9629,DevOps Engineer,,New York,410517,$,,20 years,MSc,intern,CONSULTING,java;data viz;stats;Node;JavaScript;react;GitHub,Onsite,,4.5/5,many, tafyVTTdFcZyyOBUdgaJsBqUnmPd aalsffusuLxsGyAQEBWVmaYvhcEAVicpPqiaKkaYKD,N/A,
JOB1690,product manager,INFOSYS,,184456,USD,entry level,15,BS,intern,FINANCE,"Statistical Analysis, DL, Agile, computer vision, Excel, PYTHON, ETL, MS Excel",,08-07-2025,3,-19,KpZogwbFAlSiilzAmNNITmqQueIsIsXqACuAuOFuYMUbtXwCMlCoOZJdyXCaKGYwwlwjkDiPtYeFVkJsXIyych,None,filled
JOB7876,Cloud Architect,Meta,Berlin,-1546,USD,Sr.,-1,bachelor,,ecommerce,"JS, react, K8s, React, Statistics",YES,19.12.2025,1.4,many,,"401k, Health",OPEN
JOB5734,backend developer,accenture,"Seattle, WA",$0,USD,DIRECTOR,16,PhD,FREELANCE,Telco,Node.js / node.js / PYTORCH / K8s / Kubernetes / Google Cloud / PowerBI / Spark,YES,19.3.2025,3.5,100+,hGSBjtyBRthWYGrCnSEuDTCe DcHWjLDayVjrwkDCOwFNcBgYzM obZnfKTGdZKOaYHlMZEyjvslzdycPkElANgPo,"Stock Options, Health",CLOSED
JOB2531,SWE,Accenture,"Austin, TX",116628,$,LEAD,1,Associate,Intern,Media,"docker, AZURE, Tensorflow",False,7/17/2024,6.5,500+,,N/A,
JOB2177,Cloud Architect,,"austin, tx",383766,USD,,12,Associate's,Part-time,Ed-Tech,,Yes,2025-12-04,,133,mTiOcRwxvrIrNjiZgTZorLYAxdDaDdZBYyjlPxDXIusShfgx stAtYHtDCVoeOsJETLFIXqvhvqbujJd,Health+Dental,filled
,DevOps engineer,Airbnb,"seattle, wa","$91,984",$,Entry Level,20,master,CONTRACT,Game Dev,"['Scrum', 'data pipeline', 'Git', 'R', 'etl']",No,8/4/2024,7.2,-5,IeAbjQzCJgEhXMFLDIcclSdbi JhBx ZZrIzjFYpsnwUEbYOMfwhyBixnNufkSWGLflynriVtftzGDxKwoGlQd,,CLOSED
JOB2595,Data Scientist,oracle,,112559,USD,mid level,20,,PART TIME,technology,"['Git', 'CV', 'python']",1,09/11/2025,,100+,,"PTO, Remote",Filled
JOB2999,Frontend Developer,uber,"austin, tx",158563,USD,Mgr,1,HS,FT,MEDIA,Git | docker,YES,10.1.2025,2.0,,jtXiMnbfsoCbrKemBLzzPoEFno CYHVUMRhOvUMZflnkMziOrONupDVgUsZJ cxnhNI jSvhHLHfaOWOxqxtsVIG awkmSQwSk,None,filled
JOB3154,Data Scientist,Oracle,bangalore,-3134,$,entry level,,doctorate,,entertainment,,Remote,01-10-2025,0,100+,sFDxVAgHIgLRnWLiyzNvLBWk,"Stock Options, Health",closed
JOB9756,Frontend Developer,UBER,"austin, tx",55215,,CPO,83,bootcamp,PART TIME,HEALTHCARE,,NO,,1.4,,kGzWvReBVHcPqWvwzqFxKtpBPF,,filled
JOB2200,Backend developer,WIPRO,chicago,204595,USD,Sr.,-1,BS,intern,MEDIA,"['Apache Spark', 'Deep Learning', 'Unix']",onsite,2025-01-18,N/A,,,"Health, 401k, Stock",closed
JOB9577,data engineer,UBER,hyderabad,276996,$,principal,12 years,PhD,Contractor,ecommerce,"machine learning, Statistical Analysis, JS, AZURE, TensorFlow, git, AWS",no,2024-07-02,4.5/5,100+,ImgR LFKgdTDfvCEyaogrnFHvhUYvajwMODBtoaTXmOtmApKGevxUreqWulKsbiecQeWmerBHLEalQTyAA,"PTO, Remote",Active
,Product Manager,Airbnb,"Chicago, IL",,USD,Sr,6,MS,PT,healthcare,R / Excel / PYTHON,False,27-08-2024,,100+,pjiMZKgDcOUgjFNMpVsXLFvzHdSTZkwMpSzbJnrU  jm rKDyZ wGBZIXkirSPrjZxxIHamnUlzaBAKAriPTVJZW,"Health, Dental, Vision",Active
,Fullstack Developer,,TORONTO,"$79,083",EUR,sr,,PHD,FREELANCE,,"power bi, scrum, python, Apache Spark, tableau, JS, Azure, k8s",True,26-05-2025,1.5,768,OwXNMJfAAAaQoYzmYDKUhuFPWXlGVBYxdNLctDOELKsxASifxMYqvzByJwmLNzU OnIqnelJDLLlDeabKYUUZIug,,Closed
,DevOps Engineer,Apple,"Seattle, WA",-3287,$,,12 years,Boot Camp,PART TIME,,"['python', 'Tensorflow', 'NLP', 'JavaScript', 'stats', 'PYTORCH', 'Amazon Web Services']",,10/11/2025,,100+,VwGbajWLlBImVXvLnTfVSTOwscRCoGAyPzKqTgJoVgGiikafPvsHwLKrlYtUYRI AYdUgRMO eUXTfmXGKucSHgJKrAP,N/A,filled
JOB9008,Data Engineer,Uber,Boston,0,EUR,Mid,-2,Masters,PART TIME,tech,"Microsoft Excel, ETL, Statistical Analysis",Maybe,11/22/2025,3,147,vzWhDZylbfeJslDm  rrdbREkBPbCHmMWuZGZlVcblcvKrOzaFRIUZDiojjpeIrgeUiBtDEsBMeZWHGQgZBC,Health+Dental,
,product manager,INFOSYS,WFH,"$-2,375",INR,mid,,M.S.,FT,Consulting,JS;Azure;Google Cloud;data viz;stats;DOCKER;R;AZURE,Yes,27.11.2024,1.5,665,cRUvMayCOMtmOspArvYXDykfACXmuDfhLXvtBNukGMkhfODP,"Health, Dental, Vision",filled
,Backend developer,Googl,berlin,0,,CPO,19 years,Bachelor's,Intern,finance,ETL;JavaScript;linux;gcp;Data Pipeline;NLP;Amazon Web Services;Azure,YES,2024-04-12,,500+,EywHWpbHojgGnQYNAaTtZivZNIPVSUsauXptsBluyhDoEkYhMCZMLUACfvJXVMCpqkqINwYUOw,None,
JOB7545,Product manager,,"Chicago, IL",0,USD,sr,24,HS,Freelance,Entertainment,"['PyTorch', 'gcp', 'data viz']",Remote,2.3.2025,9.0,500+,,None,open
JOB7790,software engineer,,chicago,"$79,118",,Director,3 years,doctorate,Part Time,,AZURE;data pipeline;Natural Language Processing;Tensorflow;data viz,,2025-03-15,1.5,,,"Health, 401k, Stock",open
JOB3533,data analyst,IBM,SEATTLE,0,INR,Mid,4,associate,PT,EV,powerbi / git / Agile,1,8.6.2024,1,,LUTJNeXd OVBZXqp PgVEMZyuPbJhhenWtbcIuwdzWOBprUrZDBBUOFkosFDabvXpKqKkHRSHfDqwahBh,"Health, Dental, Vision",CLOSED
JOB4748,Software engineer,TCS,bangalore,$0,$,executive,7yrs,Bootcamp,Internship,,Spark;Google Cloud;R;linux;MS Excel;sql,YES,6/3/2024,0,-16,XkAkqVcFnrafhfRkmGaxfOplnsKxJUkKkWuNGx PdNcptgoDPUTQIxeqImqgmgI,Health+Dental,
JOB9151,data analyst,I.B.M,Hyderabad,0 USD,,sr,-2,Boot Camp,PART TIME,retail,Node / Node.js / statistics / nodejs / Spark,NO,2024-02-19,0,,asOpOgtOYJRrn iUEYLvasuebWzyjPpvfPRcVPpx,"401k, Health",On Hold
JOB3298,Data engineer,Apple Inc,NYC,154283 USD,GBP,DIRECTOR,,doctorate,PT,CONSULTING,"['GCP', 'nlp', 'excel', 'Apache Spark', 'DL']",Remote,17.4.2025,2.3,many,vfIWyuOIvyTuKLyFStCQMBNF xhXTlKHBDRN WBgrgepXJQWgahUtmE HOBKlhTMxYJCxZaLyvtaGUyIivfGLLdQWLP,None,Active
JOB8948,Cybersecurity Analyst,salesforce,boston,-1247,GBP,lead,13,Associate,Full Time,media,Python / sql,Maybe,05/26/2025,excellent,-39,NSyauKIhmOZ OjDVJIrythqzcBKKxgUUtliSqDiROigdUlCyVKhYTdVvwtPbCQZNVeqilASR,Health+Dental,Active
JOB6857,Data Analyst,amazon,chicago,"$271,126",USD,Senior,23,Associate's,Full-time,telecom,AZURE / Linux / PyTorch / react / SQL Server / Amazon Web Services / js / pytorch,Remote,2025-03-14,4.5/5,,rIEZtmknExgGsKPgtWKkYpwIsJBylZEjMwdWkMuUSNHAwNaoXWdV xiBp axMuTJIbw,"401k, Health",Open
JOB8942,cloud architect,I.B.M,HYDERABAD,288566,,SENIOR,1 years,coding bootcamp,PART TIME,,R / k8s / Docker / kubernetes / Statistical Analysis / GIT / Azure,Onsite,11/18/2024,5,,,"Health, Dental, Vision",
JOB3199,Data scientist,,bangalore,,USD,Mid Level,,Masters,fulltime,IT,power bi | Computer Vision,no,2025-03-09,7.4,114,QxBBWklBqThoWVKsdltOEqbMPzIEFLLNYG,Health+Dental,open
,Data Engineer,SalesForce,NYC,"$-4,634",INR,CPO,20,,,Gaming,Collaboration | java | Machine Learning | Python | machine learning | NLP | excel | ETL,0,10/18/2024,1.5,500+,NfbBLKqgvqPrKGifQSUrNzzeeGQVEgrLQzYQPsGYwteBgxUHruFyyOnKvCU kgPbkvLqFSYxx,N/A,Filled
JOB4052,DevOps Engineer,microsoft,chicago,39724,USD,Mgr,2,coding bootcamp,freelance,Entertainment,"r, ReactJS, React, PyTorch",Hybrid,5/6/2025,4.5,-25,luWfWJyxdBpvfhA mMCCtvrqxfAieoijxAjXRbThbbkQaKZQoGucbKQrF,N/A,
JOB8517,PM,Tata Consultancy Services,london,-2278,USD,Executive,,Bootcamp,freelance,Telco,"TABLEAU, Collaboration, spark",onsite,08-04-2025,,,tPfMjuapFpUOihdqdHLfszzVljaLvnyRvsMUOmZBLKxIVaUkQpphsZtHtfpham,"Health, 401k, Stock",Closed
JOB4462,Data Analyst,APPLE,BERLIN,380498,,CPO,-5,MASTER,Internship,E-commerce,"['data pipeline', 'ReactJS', 'sql', 'spark', 'DOCKER']",Onsite,11-12-2025,,100+,EBYhkBfdNegTcXlPbADMMxMxTsHrTbIXZmGajybCNwDjQbkKQD JHp,Health+Dental,Filled
JOB2822,Data Analyst,ACCENTURE,Austin,116176,,ENTRY,57,Boot Camp,Internship,Consulting,"etl, NLP, Spark, js, Data Visualization, AGILE, python",YES,12/9/2025,excellent,,uYYYCrgCbGTJbKwoyHJARVhJiaPDUylPwDIjAzsxMsrvruCbYOoZzivUBfccsnHsnpGsFHZpypgLtr,"Stock Options, Health",Closed
JOB6107,BI Analyst,UBER,"austin, tx",91213,$,,14,,contractor,FinTech,stats / Computer Vision,onsite,17-04-2025,3.8,,,"Stock Options, Health",Open
JOB8311,Data scientist,,AUSTIN,95400,GBP,executive,,doctorate,Gig,,"['data pipeline', 'python', 'machine learning', 'nlp', 'AGILE', 'Excel', 'nodejs', 'java']",Onsite,2025-09-11,9.2,532,pwBLVGYHcLvVSXjixyfx,,Closed
JOB3647,,salesforce,London,226460,,,,,PT,Tech,"['python', 'Azure', 'PyTorch', 'SQL', 'Amazon Web Services', 'power bi', 'deep learning']",Onsite,04/06/2025,4.1,500+,,Health+Dental,
JOB5749,frontend dev,AirBnB,new york,163280,inr,director,2yrs,,freelance,information technology,Node | node.js | spark | PySpark | Git,onsite,02/16/2025,,100+,,"Stock Options, Health",Closed
JOB8463,,UBER,Work from Home,38489,,principal,-5,12th,CONTRACT,information technology,R / Tensorflow / Data Pipeline,no,11/05/2024,3,many,UGHHJqjllqiqeTJSqXrmFtBpBuadWCNrDdxHQSVXggEnC gOShMmgTNMxPjQYPMSqtPbAXcgYTvTzdaWNtcF sCjCtdkgDHw,"401k, Health",
JOB3681,Product Manager,wipro,,86683,USD,executive,72,associate,Freelance,media,"TABLEAU, k8s",,10/14/2025,excellent,551,kIeqOihmtIbMhwTTHbQdGbWecfuSFrsqMcfUUTgMApOKQaIjLsJEXyXkAYi,"Stock Options, Health",Filled
JOB1636,SWE,uber,HYDERABAD,220001,,Principal,77,Bachelors,Contract,,"['scrum', 'R Programming', 'java', 'Git', 'tableau']",Yes,,7.0,500+,vFVBkwRnqZIuqvUMeHPshNXvq RadKBIMjtLkjYxRjdjOnVvHHUipuosFzJfdNaE fBaF,N/A,
JOB2287,ML Engineer,Facebook,bangalore,97236,INR,entry level,-4,PHD,PART TIME,healthcare,Tableau / AGILE / PYTHON / Machine Learning / tensorflow / Collaboration / Scrum,Hybrid,04-11-2025,4.1,,ETwIqmITbqjEYPitSAqJhGbvEomHpdoGyQwIA,"PTO, Remote",
JOB3152,Data Analyst,Airbnb,London,465122,USD,MANAGER,0,Bachelor's,fulltime,Electric Vehicles,"Git, nodejs, Scrum",0,22-02-2025,4.5/5,685,FUDXJkzEBMFeMMVCUfBHJTKgmQGUXlemoHxJUOhAOwnBOGcBdJjNS,"401k, Health",OPEN
,cloud architect,Uber,BERLIN,91567 USD,,entry,10 years,bachelor,Part Time,fintech,azure;excel;Computer Vision;Microsoft Excel;ML;node.js;data pipeline;TABLEAU,0,02/13/2025,6.0,,PwoewpUbFBYXNRsLBcSKmujHSjvkCkdRFuxw UCzZxvtdgGldNeOvUELiJqicPwFQIG g,None,
JOB5269,BI Analyst,Salesforce,"Boston, MA","$-2,218",,Sr.,13yrs,Associate,fulltime,,"['Excel', 'nlp', 'java', 'tensorflow', 'js', 'data viz', 'Python', 'ML']",hybrid,25-07-2025,2.4,-15,,N/A,open
JOB4590,devops engineer,APPLE,"Chicago, IL",377244,USD,VP,8 years,BS,Contractor,Tech,computer vision;DL;sql;azure;java;docker;Data Visualization;Unix,Maybe,7.5.2025,excellent,many,yDdSgmqEiSlZANlszlPIhrLpI,"Health, 401k, Stock",open
JOB4587,Backend developer,,,"$59,951",INR,Entry Level,3,Masters,Gig,,"['SQL Server', 'JS', 'pytorch', 'Machine Learning']",Remote,10/14/2025,3,-23,jVeakWIvWwcOvVqMnNJuGqILaxGHYlT,None,OPEN
JOB4059,devops engineer,accenture,,64862,,MANAGER,-1,12th,Part-time,Media,Statistical Analysis | docker | Communication | PowerBI | react | Kubernetes | Git,onsite,2.9.2024,0,,BSMnltHexKMSNHJjdBBmcWsQAXBupKhLYRUPeTI,"Health, Dental, Vision",
JOB4568,full stack developer,,HYDERABAD,160207 USD,EUR,,12,BACHELOR,Internship,retail,node.js | GIT | Spark,Yes,8/7/2024,1.5,-35,jYLhPqTdNbcVwJsaOCWBmiVeulhXoJYWyN D xTTeFFwicYmJUQUhtBeyybFaxesiLDjwYfQMjsWPBWMKDwOAltDeFqNKyLeDcc ,,Closed
JOB1477,product manager,Facebook,"Seattle, WA",,inr,Entry Level,,12th,Contractor,Consulting,nodejs / Machine Learning / etl / Apache Spark,YES,27.7.2025,2.9,216,,"Stock Options, Health",active
JOB1341,full stack developer,salesforce,Work from Home,0,EUR,sr,6,Master's,FULL TIME,Tech,"R, AWS",Onsite,08/13/2025,0,-24,eVezOzSCayhGSkitiYC sqNAMazKyRfhNbDboXUuCdeCctsXHTxDc,,Filled
JOB4532,Security Analyst,,,97879,$,,0,B.S.,freelance,fintech,pytorch | Spark | SQL | GitHub | nlp,Hybrid,2025-02-26,N/A,100+,IcuRBoGviQBjlEFxzYlckHunrFDXzqhRyVClKkO UIJaNWeLmHi ClvfMLhypmedaAgU,"Health, 401k, Stock",open
,Machine Learning Engineer,infosys,Austin,105823,$,Mgr,16,Bootcamp,Contract,finance,,No,03/13/2024,,100+,ZXsUdVzfbjDDdybQ cHSyTVfgzkYXNBcZiKJ GRKBvLadhbIzUYgENojFIrvcmdrGPHM,,open
JOB2736,Software Engineer,NETFLIX,toronto,59749,EUR,Junior,,Masters,intern,fintech,nlp | DL | TABLEAU | Data Pipeline,NO,6.7.2025,excellent,163,,Health+Dental,Closed
JOB3132,frontend dev,ORACLE,WFH,0,,Mid,23,M.S.,Freelance,Video Games,"SQL Server, machine learning, nlp, LINUX",No,2025-03-28,0,921,OVlJUDMlbrOnxHrcJXIZ fUjKkTnqobXWYVsTzXUFNvcjp sZKgmbKaYkzqikGUhaAbCITDPxdpS,"Stock Options, Health",OPEN
JOB7688,Machine Learning Engineer,ORACLE,"San Francisco, CA",0,USD,Mid Level,18yrs,PHD,CONTRACT,E-Commerce,"['AZURE', 'TensorFlow', 'Apache Spark', 'Node.js', 'ReactJS', 'PYTHON', 'SQL']",,2/16/2024,,,qLPiCbJxlkNtzeobJszQINEhpBCNxSTnEdvHdOqtxIlzBkiSosBauquzaasKeDwBWVHsBVeNPOr,"Health, Dental, Vision",OPEN
,Full Stack Developer,I.B.M,"London, UK",52011,GBP,SENIOR,,bootcamp,Freelance,technology,Communication;data pipeline;k8s;Natural Language Processing;Collaboration,onsite,06/02/2025,7.1,,,N/A,On Hold
JOB6830,Frontend Developer,Apple,san francisco,-1327,GBP,executive,20 years,BACHELOR,FT,TELECOM,,0,,1.5,999,HkGXMsnZzJQnrKzGeiXdZCRrkIOnKZfjrBLGtrRkzFzCBeLBcveEYVDpqzPeH OpyVWyvBHsrMJqPTpYmiyte,Health+Dental,Active
